"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 05- 26","37,662,000","37,933,000","38,229,000","36,404,000","5.20K","-0.71%"
"2022- 05- 25","37,933,000","37,827,000","38,358,000","37,560,000","3.87K","0.28%"
"2022- 05- 24","37,827,000","37,436,000","37,999,000","36,741,000","3.82K","1.04%"
"2022- 05- 23","37,436,000","38,901,000","39,200,000","37,210,000","4.95K","-3.85%"
"2022- 05- 22","38,933,000","38,043,000","39,150,000","37,886,000","3.34K","2.36%"
"2022- 05- 21","38,037,000","37,800,000","38,250,000","37,558,000","2.81K","0.63%"
"2022- 05- 20","37,800,000","38,780,000","39,297,000","37,289,000","5.86K","-2.54%"
"2022- 05- 19","38,786,000","37,064,000","39,070,000","37,000,000","6.41K","4.55%"
"2022- 05- 18","37,099,000","39,259,000","39,463,000","37,010,000","6.37K","-5.50%"
"2022- 05- 17","39,260,000","39,260,000","39,899,000","38,416,000","5.36K","0.00%"
"2022- 05- 16","39,259,000","40,906,000","40,940,000","38,621,000","5.68K","-4.03%"
"2022- 05- 15","40,906,000","39,967,000","41,000,000","39,280,000","4.28K","2.35%"
"2022- 05- 14","39,967,000","39,269,000","40,242,000","38,400,000","5.51K","1.77%"
"2022- 05- 13","39,270,000","39,246,000","41,300,000","38,799,000","12.40K","0.07%"
"2022- 05- 12","39,243,000","40,290,000","41,143,000","37,001,000","23.39K","-2.51%"
"2022- 05- 11","40,253,000","41,046,000","43,851,000","39,089,000","31.97K","-1.93%"
"2022- 05- 10","41,044,000","41,003,000","43,109,000","40,158,000","12.07K","0.20%"
"2022- 05- 09","40,961,000","44,770,000","45,037,000","40,733,000","8.31K","-8.49%"
"2022- 05- 08","44,763,000","46,507,000","46,512,000","44,624,000","4.11K","-3.75%"
"2022- 05- 07","46,508,000","47,031,000","47,130,000","46,054,000","1.73K","-1.11%"
"2022- 05- 06","47,030,000","47,655,000","47,800,000","46,214,000","4.07K","-1.30%"
"2022- 05- 05","47,650,000","50,616,000","50,831,000","47,340,000","6.26K","-5.86%"
"2022- 05- 04","50,615,000","48,777,000","50,999,000","48,722,000","3.90K","3.77%"
"2022- 05- 03","48,778,000","49,470,000","49,676,000","48,640,000","2.75K","-1.39%"
"2022- 05- 02","49,467,000","49,383,000","50,199,000","49,110,000","2.61K","0.09%"
"2022- 05- 01","49,424,000","49,282,000","49,611,000","48,500,000","2.88K","0.25%"
"2022- 04- 30","49,301,000","49,742,000","49,951,000","49,249,000","2.08K","-0.86%"
"2022- 04- 29","49,731,000","50,580,000","50,822,000","49,420,000","2.85K","-1.68%"
"2022- 04- 28","50,580,000","49,954,000","51,282,000","49,679,000","3.16K","1.26%"
"2022- 04- 27","49,952,000","48,767,000","50,090,000","48,570,000","2.77K","2.41%"
"2022- 04- 26","48,777,000","50,614,000","51,177,000","48,307,000","4.17K","-3.63%"
"2022- 04- 25","50,614,000","49,620,000","50,971,000","48,601,000","4.21K","2.00%"
"2022- 04- 24","49,621,000","49,742,000","50,202,000","49,302,000","1.66K","-0.24%"
"2022- 04- 23","49,742,000","49,937,000","50,290,000","49,466,000","1.90K","-0.39%"
"2022- 04- 22","49,938,000","50,805,000","50,999,000","49,527,000","3.31K","-1.75%"
"2022- 04- 21","50,830,000","51,379,000","53,070,000","50,304,000","4.54K","-1.18%"
"2022- 04- 20","51,436,000","51,540,000","52,326,000","51,030,000","2.79K","-0.20%"
"2022- 04- 19","51,539,000","50,839,000","51,878,000","50,550,000","2.81K","1.52%"
"2022- 04- 18","50,768,000","49,962,000","51,290,000","48,628,000","3.98K","1.61%"
"2022- 04- 17","49,962,000","50,567,000","50,695,000","49,851,000","1.64K","-1.25%"
"2022- 04- 16","50,596,000","50,855,000","51,000,000","50,259,000","1.29K","-0.42%"
"2022- 04- 15","50,807,000","50,245,000","51,140,000","50,082,000","2.26K","1.12%"
"2022- 04- 14","50,245,000","51,700,000","51,940,000","50,000,000","3.24K","-2.77%"
"2022- 04- 13","51,676,000","50,576,000","51,928,000","49,938,000","3.33K","2.17%"
"2022- 04- 12","50,577,000","50,056,000","51,193,000","49,617,000","4.73K","1.04%"
"2022- 04- 11","50,056,000","52,777,000","53,040,000","50,010,000","5.38K","-5.09%"
"2022- 04- 10","52,740,000","53,258,000","53,940,000","52,463,000","2.29K","-0.96%"
"2022- 04- 09","53,250,000","52,934,000","53,351,000","52,754,000","2.25K","0.60%"
"2022- 04- 08","52,933,000","53,815,000","54,665,000","52,800,000","5.12K","-1.54%"
"2022- 04- 07","53,762,000","53,100,000","54,339,000","52,761,000","5.35K","1.30%"
"2022- 04- 06","53,070,000","56,194,000","56,300,000","53,034,000","6.78K","-5.50%"
"2022- 04- 05","56,161,000","57,068,000","57,640,000","56,080,000","4.62K","-1.60%"
"2022- 04- 04","57,073,000","56,598,000","57,300,000","55,514,000","5.92K","0.77%"
"2022- 04- 03","56,639,000","56,002,000","57,500,000","55,831,000","3.82K","1.05%"
"2022- 04- 02","56,050,000","56,371,000","57,350,000","55,842,000","3.88K","-0.57%"
"2022- 04- 01","56,370,000","55,327,000","56,789,000","54,259,000","6.75K","1.84%"
"2022- 03- 31","55,351,000","56,620,000","57,224,000","55,230,000","5.14K","-2.24%"
"2022- 03- 30","56,620,000","56,939,000","57,098,000","56,045,000","4.14K","-0.64%"
"2022- 03- 29","56,986,000","56,900,000","57,540,000","56,394,000","6.63K","0.13%"
"2022- 03- 28","56,911,000","55,903,000","57,677,000","55,828,000","6.37K","1.69%"
"2022- 03- 27","55,963,000","53,885,000","56,197,000","53,674,000","5.34K","3.85%"
"2022- 03- 26","53,888,000","53,793,000","54,239,000","53,403,000","3.33K","0.26%"
"2022- 03- 25","53,750,000","52,898,000","54,449,000","52,715,000","5.67K","1.47%"
"2022- 03- 24","52,972,000","52,143,000","53,409,000","51,800,000","7.29K","1.60%"
"2022- 03- 23","52,138,000","51,689,000","52,231,000","51,119,000","5.29K","0.87%"
"2022- 03- 22","51,689,000","50,126,000","52,381,000","50,013,000","8.39K","3.10%"
"2022- 03- 21","50,136,000","50,470,000","50,756,000","49,834,000","4.42K","-0.65%"
"2022- 03- 20","50,462,000","51,245,000","51,350,000","50,136,000","4.05K","-1.53%"
"2022- 03- 19","51,245,000","50,723,000","51,300,000","50,618,000","5.02K","0.90%"
"2022- 03- 18","50,786,000","50,069,000","51,220,000","49,423,000","6.36K","1.43%"
"2022- 03- 17","50,069,000","50,351,000","51,007,000","49,650,000","6.44K","-0.64%"
"2022- 03- 16","50,392,000","48,610,000","51,307,000","48,410,000","12.62K","3.67%"
"2022- 03- 15","48,609,000","49,212,000","49,381,000","47,799,000","5.61K","-1.11%"
"2022- 03- 14","49,157,000","47,507,000","49,500,000","47,194,000","6.35K","3.47%"
"2022- 03- 13","47,510,000","48,483,000","48,900,000","47,311,000","4.11K","-2.04%"
"2022- 03- 12","48,500,000","48,316,000","49,024,000","48,202,000","2.70K","0.38%"
"2022- 03- 11","48,315,000","48,930,000","49,938,000","47,805,000","7.09K","-1.23%"
"2022- 03- 10","48,917,000","51,571,000","51,844,000","48,301,000","10.02K","-5.27%"
"2022- 03- 09","51,638,000","48,153,000","52,300,000","48,153,000","9.36K","7.12%"
"2022- 03- 08","48,207,000","47,361,000","48,800,000","47,294,000","4.76K","1.67%"
"2022- 03- 07","47,415,000","47,745,000","48,884,000","46,528,000","6.89K","-0.71%"
"2022- 03- 06","47,753,000","48,605,000","49,024,000","47,264,000","4.82K","-1.75%"
"2022- 03- 05","48,605,000","48,450,000","48,865,000","47,846,000","4.95K","0.32%"
"2022- 03- 04","48,452,000","51,875,000","51,950,000","48,071,000","8.20K","-6.55%"
"2022- 03- 03","51,849,000","53,413,000","53,710,000","51,220,000","5.67K","-2.93%"
"2022- 03- 02","53,414,000","53,790,000","54,801,000","52,797,000","7.65K","-0.68%"
"2022- 03- 01","53,780,000","52,332,000","54,776,000","52,034,000","10.90K","2.75%"
"2022- 02- 28","52,339,000","46,358,000","53,083,000","46,086,000","10.34K","12.90%"
"2022- 02- 27","46,358,000","47,809,000","48,572,000","45,699,000","5.88K","-3.03%"
"2022- 02- 26","47,809,000","47,831,000","49,000,000","47,202,000","4.41K","-0.04%"
"2022- 02- 25","47,830,000","46,848,000","48,500,000","46,555,000","7.75K","2.08%"
"2022- 02- 24","46,856,000","45,488,000","47,990,000","42,602,000","15.36K","2.99%"
"2022- 02- 23","45,495,000","46,500,000","47,528,000","45,295,000","6.32K","-2.11%"
"2022- 02- 22","46,474,000","45,450,000","46,676,000","44,765,000","5.48K","2.37%"
"2022- 02- 21","45,396,000","47,133,000","48,120,000","45,149,000","7.89K","-3.63%"
"2022- 02- 20","47,107,000","49,035,000","49,037,000","46,669,000","5.52K","-3.93%"
"2022- 02- 19","49,035,000","49,015,000","49,249,000","48,297,000","2.90K","0.04%"
"2022- 02- 18","49,015,000","49,376,000","50,187,000","48,393,000","5.52K","-0.73%"
"2022- 02- 17","49,376,000","53,299,000","53,539,000","49,212,000","7.62K","-7.36%"
"2022- 02- 16","53,299,000","53,838,000","53,842,000","52,770,000","4.58K","-0.98%"
"2022- 02- 15","53,825,000","51,586,000","53,998,000","51,462,000","4.79K","4.35%"
"2022- 02- 14","51,581,000","51,545,000","52,041,000","50,745,000","4.25K","0.17%"
"2022- 02- 13","51,494,000","51,597,000","52,161,000","51,400,000","2.74K","-0.20%"
"2022- 02- 12","51,595,000","51,882,000","52,299,000","50,871,000","4.68K","-0.47%"
"2022- 02- 11","51,840,000","53,023,000","53,364,000","51,300,000","6.12K","-2.28%"
"2022- 02- 10","53,052,000","53,660,000","55,377,000","52,609,000","9.08K","-1.13%"
"2022- 02- 09","53,660,000","53,690,000","54,000,000","52,577,000","5.01K","0.02%"
"2022- 02- 08","53,650,000","53,533,000","55,304,000","52,330,000","10.80K","0.26%"
"2022- 02- 07","53,511,000","51,678,000","54,110,000","51,089,000","6.41K","3.40%"
"2022- 02- 06","51,750,000","50,822,000","52,020,000","50,400,000","4.05K","1.89%"
"2022- 02- 05","50,788,000","50,630,000","51,460,000","50,220,000","5.62K","0.29%"
"2022- 02- 04","50,639,000","45,830,000","50,828,000","45,500,000","7.45K","10.49%"
"2022- 02- 03","45,833,000","45,517,000","45,900,000","44,777,000","3.28K","0.71%"
"2022- 02- 02","45,510,000","47,760,000","47,899,000","45,409,000","4.68K","-4.72%"
"2022- 02- 01","47,763,000","47,266,000","48,239,000","46,878,000","3.94K","1.05%"
"2022- 01- 31","47,266,000","47,166,000","47,647,000","45,625,000","4.55K","0.21%"
"2022- 01- 30","47,166,000","47,195,000","47,499,000","46,500,000","2.87K","-0.06%"
"2022- 01- 29","47,196,000","46,518,000","47,746,000","46,185,000","3.98K","1.30%"
"2022- 01- 28","46,590,000","45,789,000","46,890,000","45,062,000","5.57K","1.70%"
"2022- 01- 27","45,809,000","45,052,000","45,844,000","43,787,000","7.49K","1.68%"
"2022- 01- 26","45,051,000","44,909,000","47,457,000","44,521,000","10.14K","0.34%"
"2022- 01- 25","44,900,000","44,764,000","45,572,000","43,522,000","6.94K","0.30%"
"2022- 01- 24","44,764,000","44,255,000","45,583,000","40,881,000","10.98K","1.15%"
"2022- 01- 23","44,253,000","43,416,000","44,499,000","42,726,000","6.17K","2.02%"
"2022- 01- 22","43,375,000","45,314,000","45,595,000","42,670,000","12.32K","-4.26%"
"2022- 01- 21","45,303,000","49,645,000","50,001,000","44,608,000","13.03K","-8.76%"
"2022- 01- 20","49,655,000","50,333,000","52,355,000","49,580,000","6.91K","-1.35%"
"2022- 01- 19","50,333,000","51,183,000","51,395,000","49,988,000","4.82K","-1.66%"
"2022- 01- 18","51,183,000","51,444,000","51,599,000","50,197,000","3.89K","-0.51%"
"2022- 01- 17","51,444,000","52,165,000","52,300,000","50,825,000","3.10K","-1.38%"
"2022- 01- 16","52,165,000","52,360,000","52,630,000","51,948,000","2.13K","-0.37%"
"2022- 01- 15","52,357,000","52,249,000","52,891,000","51,878,000","2.59K","0.25%"
"2022- 01- 14","52,229,000","51,885,000","52,680,000","51,040,000","5.03K","0.76%"
"2022- 01- 13","51,837,000","53,345,000","53,940,000","51,810,000","5.46K","-2.83%"
"2022- 01- 12","53,347,000","52,306,000","53,914,000","51,800,000","5.62K","1.99%"
"2022- 01- 11","52,306,000","51,262,000","52,487,000","50,444,000","5.81K","2.07%"
"2022- 01- 10","51,246,000","51,679,000","51,999,000","48,915,000","7.96K","-0.84%"
"2022- 01- 09","51,679,000","52,141,000","52,600,000","51,147,000","3.37K","-0.83%"
"2022- 01- 08","52,111,000","51,449,000","52,700,000","50,834,000","4.17K","1.29%"
"2022- 01- 07","51,448,000","53,249,000","53,350,000","50,904,000","7.51K","-3.37%"
"2022- 01- 06","53,241,000","53,854,000","54,300,000","52,400,000","6.39K","-1.16%"
"2022- 01- 05","53,867,000","56,024,000","57,100,000","52,774,000","9.30K","-3.86%"
"2022- 01- 04","56,030,000","56,641,000","57,684,000","56,000,000","6.05K","-1.08%"
"2022- 01- 03","56,641,000","57,531,000","57,738,000","56,133,000","6.30K","-1.55%"
"2022- 01- 02","57,531,000","57,915,000","58,300,000","57,100,000","3.57K","-0.63%"
"2022- 01- 01","57,896,000","56,784,000","58,251,000","56,762,000","2.63K","2.00%"
"2021- 12- 31","56,762,000","57,195,000","58,812,000","56,236,000","4.96K","-0.82%"
"2021- 12- 30","57,233,000","57,088,000","58,233,000","56,400,000","5.51K","0.25%"
"2021- 12- 29","57,088,000","58,266,000","58,700,000","56,654,000","8.04K","-2.00%"
"2021- 12- 28","58,254,000","61,463,000","61,506,000","57,920,000","7.30K","-5.22%"
"2021- 12- 27","61,464,000","61,474,000","62,500,000","60,945,000","5.29K","0.00%"
"2021- 12- 26","61,466,000","61,177,000","61,939,000","60,288,000","4.35K","0.47%"
"2021- 12- 25","61,176,000","61,939,000","62,495,000","61,118,000","3.73K","-1.23%"
"2021- 12- 24","61,939,000","61,501,000","62,850,000","61,250,000","5.24K","0.74%"
"2021- 12- 23","61,482,000","59,756,000","61,925,000","59,124,000","6.47K","2.88%"
"2021- 12- 22","59,759,000","60,047,000","60,769,000","59,605,000","5.77K","-0.47%"
"2021- 12- 21","60,042,000","58,011,000","60,644,000","57,501,000","6.64K","3.56%"
"2021- 12- 20","57,979,000","58,313,000","58,613,000","56,923,000","6.68K","-0.64%"
"2021- 12- 19","58,355,000","58,438,000","59,850,000","58,071,000","5.95K","-0.10%"
"2021- 12- 18","58,412,000","58,086,000","58,866,000","57,217,000","5.48K","0.50%"
"2021- 12- 17","58,122,000","59,820,000","60,183,000","57,401,000","8.99K","-2.83%"
"2021- 12- 16","59,816,000","61,196,000","61,659,000","59,500,000","7.81K","-2.26%"
"2021- 12- 15","61,196,000","59,910,000","62,150,000","58,070,000","10.23K","2.11%"
"2021- 12- 14","59,930,000","58,626,000","60,150,000","57,349,000","7.20K","2.22%"
"2021- 12- 13","58,630,000","61,995,000","62,188,000","58,160,000","7.45K","-5.43%"
"2021- 12- 12","61,995,000","61,389,000","62,887,000","60,909,000","3.66K","0.92%"
"2021- 12- 11","61,427,000","59,660,000","61,534,000","59,500,000","3.63K","2.81%"
"2021- 12- 10","59,750,000","59,426,000","61,995,000","59,106,000","7.75K","0.55%"
"2021- 12- 09","59,425,000","62,217,000","62,481,000","59,200,000","6.98K","-4.50%"
"2021- 12- 08","62,222,000","63,183,000","63,435,000","60,525,000","7.42K","-1.54%"
"2021- 12- 07","63,196,000","62,640,000","64,119,000","62,316,000","8.05K","0.91%"
"2021- 12- 06","62,626,000","61,889,000","63,101,000","59,080,000","11.59K","1.22%"
"2021- 12- 05","61,874,000","62,103,000","63,273,000","59,690,000","12.12K","-0.43%"
"2021- 12- 04","62,139,000","68,053,000","68,170,000","56,058,000","28.35K","-8.68%"
"2021- 12- 03","68,045,000","70,563,000","71,186,000","67,038,000","15.06K","-3.61%"
"2021- 12- 02","70,594,000","70,936,000","71,462,000","69,962,000","10.21K","-0.48%"
"2021- 12- 01","70,936,000","70,702,000","72,850,000","70,500,000","7.44K","0.33%"
"2021- 11- 30","70,700,000","72,240,000","73,299,000","70,001,000","8.72K","-2.14%"
"2021- 11- 29","72,246,000","72,256,000","73,166,000","71,312,000","5.96K","-0.09%"
"2021- 11- 28","72,310,000","70,044,000","72,680,000","68,630,000","5.44K","3.24%"
"2021- 11- 27","70,040,000","68,550,000","70,275,000","68,150,000","4.87K","2.18%"
"2021- 11- 26","68,549,000","73,179,000","73,542,000","68,090,000","12.47K","-6.30%"
"2021- 11- 25","73,161,000","71,638,000","74,133,000","71,226,000","9.05K","2.13%"
"2021- 11- 24","71,638,000","71,802,000","72,299,000","70,267,000","6.61K","-0.23%"
"2021- 11- 23","71,800,000","70,589,000","72,200,000","69,559,000","8.49K","1.72%"
"2021- 11- 22","70,586,000","73,099,000","73,427,000","70,285,000","7.71K","-3.31%"
"2021- 11- 21","73,001,000","73,669,000","74,200,000","72,695,000","4.79K","-0.94%"
"2021- 11- 20","73,691,000","71,813,000","74,073,000","71,500,000","5.65K","2.61%"
"2021- 11- 19","71,815,000","70,602,000","72,370,000","69,151,000","9.10K","1.79%"
"2021- 11- 18","70,555,000","73,935,000","74,489,000","70,000,000","15.30K","-4.57%"
"2021- 11- 17","73,935,000","73,880,000","74,710,000","72,000,000","9.92K","0.05%"
"2021- 11- 16","73,897,000","77,600,000","77,601,000","73,352,000","12.98K","-4.77%"
"2021- 11- 15","77,601,000","79,329,000","80,250,000","77,341,000","6.97K","-2.14%"
"2021- 11- 14","79,300,000","77,867,000","79,340,000","77,580,000","3.83K","1.84%"
"2021- 11- 13","77,867,000","78,190,000","78,758,000","77,124,000","4.35K","-0.38%"
"2021- 11- 12","78,165,000","78,934,000","79,100,000","76,726,000","7.12K","-0.98%"
"2021- 11- 11","78,939,000","79,645,000","79,730,000","78,559,000","7.17K","-0.91%"
"2021- 11- 10","79,663,000","80,807,000","82,513,000","78,525,000","13.17K","-1.42%"
"2021- 11- 09","80,814,000","81,402,000","82,699,000","79,989,000","9.22K","-0.72%"
"2021- 11- 08","81,403,000","76,539,000","81,586,000","76,539,000","9.13K","6.36%"
"2021- 11- 07","76,536,000","74,576,000","76,700,000","74,481,000","4.45K","2.63%"
"2021- 11- 06","74,575,000","74,016,000","74,649,000","73,808,000","3.74K","0.61%"
"2021- 11- 05","74,122,000","73,806,000","75,000,000","73,491,000","5.52K","0.43%"
"2021- 11- 04","73,807,000","74,600,000","74,871,000","73,481,000","5.76K","-1.06%"
"2021- 11- 03","74,600,000","74,151,000","75,141,000","72,500,000","7.93K","0.61%"
"2021- 11- 02","74,150,000","72,400,000","75,555,000","72,039,000","7.68K","2.42%"
"2021- 11- 01","72,400,000","72,288,000","73,905,000","71,011,000","6.32K","0.10%"
"2021- 10- 31","72,325,000","73,428,000","74,497,000","71,551,000","7.52K","-1.48%"
"2021- 10- 30","73,414,000","74,568,000","74,737,000","72,926,000","6.02K","-1.50%"
"2021- 10- 29","74,530,000","73,122,000","75,404,000","72,700,000","7.16K","2.06%"
"2021- 10- 28","73,028,000","71,859,000","74,668,000","71,049,000","8.65K","1.64%"
"2021- 10- 27","71,850,000","73,293,000","74,199,000","70,220,000","14.50K","-1.98%"
"2021- 10- 26","73,299,000","76,189,000","76,459,000","73,002,000","8.26K","-3.86%"
"2021- 10- 25","76,239,000","74,501,000","77,020,000","74,267,000","6.86K","2.28%"
"2021- 10- 24","74,536,000","74,848,000","75,529,000","73,640,000","6.11K","-0.39%"
"2021- 10- 23","74,830,000","74,356,000","75,578,000","73,251,000","7.08K","0.64%"
"2021- 10- 22","74,355,000","76,396,000","77,626,000","74,123,000","11.86K","-2.67%"
"2021- 10- 21","76,398,000","79,910,000","80,810,000","76,330,000","15.55K","-4.40%"
"2021- 10- 20","79,912,000","78,739,000","81,739,000","78,001,000","14.47K","1.40%"
"2021- 10- 19","78,810,000","76,585,000","79,266,000","75,929,000","9.02K","2.91%"
"2021- 10- 18","76,585,000","75,938,000","77,267,000","74,194,000","8.31K","0.94%"
"2021- 10- 17","75,874,000","74,875,000","76,200,000","74,010,000","5.40K","1.43%"
"2021- 10- 16","74,806,000","75,640,000","76,367,000","73,977,000","7.82K","-1.17%"
"2021- 10- 15","75,693,000","69,784,000","76,721,000","69,420,000","15.66K","8.46%"
"2021- 10- 14","69,790,000","69,947,000","71,470,000","69,400,000","6.36K","-0.13%"
"2021- 10- 13","69,884,000","69,188,000","70,700,000","66,872,000","8.57K","1.02%"
"2021- 10- 12","69,175,000","70,954,000","71,363,000","67,564,000","8.98K","-2.46%"
"2021- 10- 11","70,920,000","67,800,000","71,600,000","67,555,000","9.40K","4.60%"
"2021- 10- 10","67,800,000","67,057,000","69,012,000","66,370,000","5.56K","1.19%"
"2021- 10- 09","67,002,000","65,951,000","67,728,000","65,671,000","5.04K","1.55%"
"2021- 10- 08","65,981,000","65,511,000","68,155,000","65,158,000","8.40K","0.72%"
"2021- 10- 07","65,511,000","66,999,000","67,269,000","65,275,000","8.83K","-2.22%"
"2021- 10- 06","66,998,000","61,666,000","67,629,000","61,113,000","13.46K","8.59%"
"2021- 10- 05","61,700,000","60,001,000","62,500,000","59,547,000","9.85K","2.68%"
"2021- 10- 04","60,088,000","58,448,000","60,330,000","57,350,000","6.70K","2.60%"
"2021- 10- 03","58,567,000","58,235,000","59,390,000","57,278,000","4.49K","0.56%"
"2021- 10- 02","58,238,000","58,348,000","58,996,000","57,670,000","4.85K","-0.19%"
"2021- 10- 01","58,347,000","53,523,000","58,581,000","53,071,000","9.34K","9.01%"
"2021- 09- 30","53,523,000","50,800,000","53,673,000","50,731,000","6.72K","5.36%"
"2021- 09- 29","50,800,000","50,309,000","51,799,000","49,928,000","5.20K","0.98%"
"2021- 09- 28","50,305,000","51,831,000","52,099,000","50,222,000","6.22K","-2.91%"
"2021- 09- 27","51,811,000","52,798,000","53,794,000","51,747,000","4.96K","-1.88%"
"2021- 09- 26","52,805,000","52,326,000","53,590,000","50,804,000","5.94K","0.91%"
"2021- 09- 25","52,327,000","52,176,000","52,450,000","51,057,000","4.37K","0.29%"
"2021- 09- 24","52,176,000","54,410,000","54,531,000","50,900,000","11.47K","-4.08%"
"2021- 09- 23","54,395,000","53,853,000","54,651,000","52,580,000","7.74K","1.00%"
"2021- 09- 22","53,858,000","50,703,000","54,147,000","50,070,000","8.92K","6.24%"
"2021- 09- 21","50,695,000","53,782,000","54,395,000","50,219,000","11.49K","-5.77%"
"2021- 09- 20","53,801,000","57,969,000","58,129,000","53,497,000","10.95K","-7.20%"
"2021- 09- 19","57,976,000","58,597,000","58,802,000","57,468,000","4.82K","-1.16%"
"2021- 09- 18","58,658,000","57,678,000","58,980,000","57,584,000","4.94K","1.85%"
"2021- 09- 17","57,593,000","57,275,000","57,835,000","56,942,000","6.91K","0.56%"
"2021- 09- 16","57,270,000","57,178,000","57,500,000","56,446,000","5.36K","0.11%"
"2021- 09- 15","57,207,000","56,564,000","57,600,000","56,011,000","5.20K","1.24%"
"2021- 09- 14","56,504,000","54,254,000","56,850,000","54,130,000","5.99K","4.11%"
"2021- 09- 13","54,274,000","55,052,000","56,654,000","53,625,000","7.68K","-1.44%"
"2021- 09- 12","55,069,000","54,769,000","55,580,000","54,330,000","4.46K","0.55%"
"2021- 09- 11","54,769,000","55,031,000","55,400,000","54,352,000","4.25K","-0.46%"
"2021- 09- 10","55,022,000","55,918,000","56,850,000","54,714,000","10.52K","-1.51%"
"2021- 09- 09","55,867,000","55,580,000","56,567,000","54,707,000","7.54K","0.52%"
"2021- 09- 08","55,580,000","56,690,000","57,250,000","53,163,000","12.68K","-1.92%"
"2021- 09- 07","56,666,000","60,839,000","61,112,000","55,600,000","19.86K","-6.86%"
"2021- 09- 06","60,841,000","59,212,000","61,056,000","58,825,000","7.15K","2.75%"
"2021- 09- 05","59,211,000","57,835,000","59,650,000","57,217,000","7.57K","2.39%"
"2021- 09- 04","57,827,000","57,717,000","58,480,000","57,189,000","7.24K","0.08%"
"2021- 09- 03","57,781,000","57,155,000","59,107,000","56,500,000","11.53K","0.93%"
"2021- 09- 02","57,250,000","56,430,000","58,365,000","56,242,000","8.96K","1.43%"
"2021- 09- 01","56,445,000","55,241,000","56,893,000","54,538,000","9.10K","2.20%"
"2021- 08- 31","55,230,000","55,806,000","56,333,000","55,024,000","11.08K","-1.02%"
"2021- 08- 30","55,800,000","57,316,000","57,449,000","55,555,000","14.61K","-2.60%"
"2021- 08- 29","57,288,000","57,444,000","57,999,000","56,507,000","11.59K","-0.24%"
"2021- 08- 28","57,428,000","57,400,000","57,883,000","56,717,000","5.55K","0.05%"
"2021- 08- 27","57,400,000","55,225,000","57,591,000","54,625,000","8.32K","3.96%"
"2021- 08- 26","55,215,000","57,100,000","57,496,000","54,527,000","9.48K","-3.29%"
"2021- 08- 25","57,096,000","56,134,000","57,323,000","55,100,000","11.19K","1.65%"
"2021- 08- 24","56,168,000","57,620,000","57,869,000","55,800,000","16.81K","-2.52%"
"2021- 08- 23","57,622,000","57,622,000","58,726,000","57,393,000","10.94K","-0.10%"
"2021- 08- 22","57,681,000","57,552,000","58,000,000","56,651,000","7.33K","0.22%"
"2021- 08- 21","57,553,000","57,682,000","58,278,000","56,600,000","9.18K","-0.23%"
"2021- 08- 20","57,683,000","55,048,000","57,908,000","54,847,000","12.56K","4.85%"
"2021- 08- 19","55,017,000","52,854,000","55,043,000","52,002,000","13.99K","4.17%"
"2021- 08- 18","52,816,000","52,653,000","53,869,000","51,974,000","14.26K","0.31%"
"2021- 08- 17","52,653,000","53,846,000","54,645,000","52,500,000","9.40K","-2.27%"
"2021- 08- 16","53,874,000","54,640,000","55,701,000","53,701,000","8.60K","-1.39%"
"2021- 08- 15","54,636,000","54,816,000","55,166,000","53,351,000","8.69K","-0.33%"
"2021- 08- 14","54,817,000","55,148,000","55,736,000","53,581,000","10.41K","-0.61%"
"2021- 08- 13","55,156,000","52,090,000","55,309,000","51,771,000","11.54K","5.91%"
"2021- 08- 12","52,076,000","52,581,000","53,380,000","51,392,000","13.20K","-0.98%"
"2021- 08- 11","52,590,000","52,339,000","53,500,000","52,236,000","10.94K","0.49%"
"2021- 08- 10","52,335,000","52,859,000","53,490,000","51,800,000","9.91K","-0.98%"
"2021- 08- 09","52,853,000","50,705,000","53,076,000","49,597,000","10.54K","4.12%"
"2021- 08- 08","50,760,000","50,901,000","51,730,000","50,118,000","8.95K","-0.38%"
"2021- 08- 07","50,952,000","49,336,000","51,168,000","49,060,000","10.99K","3.25%"
"2021- 08- 06","49,349,000","47,082,000","49,857,000","46,254,000","9.46K","4.69%"
"2021- 08- 05","47,139,000","45,746,000","47,650,000","43,850,000","10.40K","3.11%"
"2021- 08- 04","45,718,000","44,958,000","46,023,000","44,000,000","6.48K","1.75%"
"2021- 08- 03","44,932,000","45,460,000","46,140,000","44,442,000","7.45K","-1.14%"
"2021- 08- 02","45,451,000","46,230,000","46,779,000","45,150,000","7.12K","-1.76%"
"2021- 08- 01","46,265,000","48,072,000","49,465,000","46,048,000","6.81K","-3.68%"
"2021- 07- 31","48,033,000","48,570,000","48,760,000","47,662,000","5.16K","-1.09%"
"2021- 07- 30","48,561,000","45,936,000","48,649,000","44,450,000","9.28K","5.80%"
"2021- 07- 29","45,900,000","46,350,000","46,990,000","45,543,000","5.90K","-0.98%"
"2021- 07- 28","46,352,000","45,400,000","47,483,000","45,000,000","11.87K","2.10%"
"2021- 07- 27","45,400,000","43,029,000","45,506,000","42,059,000","10.71K","5.58%"
"2021- 07- 26","43,000,000","41,049,000","46,800,000","40,880,000","18.12K","4.75%"
"2021- 07- 25","41,049,000","40,435,000","41,100,000","39,633,000","4.75K","3.64%"
"2021- 07- 24","39,609,000","39,091,000","39,850,000","38,935,000","3.23K","1.33%"
