"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 09- 05","1,495.00","1,455.00","1,505.00","1,430.00","318.19M","2.75%"
"2021- 09- 04","1,455.00","1,485.00","1,500.00","1,440.00","271.01M","-2.02%"
"2021- 09- 03","1,485.00","1,455.00","1,525.00","1,430.00","463.39M","1.71%"
"2021- 09- 02","1,460.00","1,430.00","1,500.00","1,415.00","412.71M","1.74%"
"2021- 09- 01","1,435.00","1,385.00","1,435.00","1,355.00","373.03M","3.24%"
"2021- 08- 31","1,390.00","1,305.00","1,460.00","1,295.00","569.08M","6.11%"
"2021- 08- 30","1,310.00","1,335.00","1,345.00","1,300.00","226.05M","-2.24%"
"2021- 08- 29","1,340.00","1,350.00","1,370.00","1,315.00","289.31M","-0.37%"
"2021- 08- 28","1,345.00","1,395.00","1,405.00","1,330.00","255.72M","-3.58%"
"2021- 08- 27","1,395.00","1,270.00","1,395.00","1,240.00","512.98M","9.84%"
"2021- 08- 26","1,270.00","1,370.00","1,385.00","1,260.00","472.64M","-7.30%"
"2021- 08- 25","1,370.00","1,340.00","1,380.00","1,295.00","411.85M","2.24%"
"2021- 08- 24","1,340.00","1,450.00","1,470.00","1,335.00","460.52M","-7.59%"
"2021- 08- 23","1,450.00","1,440.00","1,515.00","1,425.00","533.22M","1.05%"
"2021- 08- 22","1,435.00","1,430.00","1,470.00","1,395.00","296.40M","0.00%"
"2021- 08- 21","1,435.00","1,475.00","1,510.00","1,425.00","402.51M","-2.71%"
"2021- 08- 20","1,475.00","1,455.00","1,510.00","1,405.00","542.10M","1.37%"
"2021- 08- 19","1,455.00","1,345.00","1,455.00","1,300.00","524.89M","7.78%"
"2021- 08- 18","1,350.00","1,300.00","1,390.00","1,235.00","720.98M","3.85%"
"2021- 08- 17","1,300.00","1,395.00","1,435.00","1,280.00","719.74M","-6.47%"
"2021- 08- 16","1,390.00","1,495.00","1,540.00","1,365.00","631.38M","-6.71%"
"2021- 08- 15","1,490.00","1,495.00","1,575.00","1,435.00","995.91M","-0.33%"
"2021- 08- 14","1,495.00","1,255.00","1,520.00","1,235.00","1.22B","19.12%"
"2021- 08- 13","1,255.00","1,135.00","1,265.00","1,115.00","507.28M","10.57%"
"2021- 08- 12","1,135.00","1,170.00","1,210.00","1,080.00","674.65M","-2.58%"
"2021- 08- 11","1,165.00","977.00","1,230.00","975.00","713.78M","19.24%"
"2021- 08- 10","977.00","934.00","990.00","924.00","510.77M","4.38%"
"2021- 08- 09","936.00","905.00","947.00","881.00","368.18M","3.54%"
"2021- 08- 08","904.00","935.00","964.00","898.00","419.81M","-3.32%"
"2021- 08- 07","935.00","860.00","937.00","854.00","544.96M","8.72%"
"2021- 08- 06","860.00","845.00","869.00","840.00","194.13M","1.78%"
"2021- 08- 05","845.00","843.00","854.00","822.00","201.65M","0.36%"
"2021- 08- 04","842.00","838.00","853.00","816.00","223.53M","0.36%"
"2021- 08- 03","839.00","856.00","865.00","827.00","240.60M","-1.99%"
"2021- 08- 02","856.00","841.00","894.00","827.00","300.27M","1.78%"
"2021- 08- 01","841.00","863.00","903.00","830.00","302.59M","-2.55%"
"2021- 07- 31","863.00","866.00","874.00","854.00","197.90M","-0.35%"
"2021- 07- 30","866.00","859.00","886.00","825.00","439.78M","0.70%"
"2021- 07- 29","860.00","850.00","880.00","806.00","529.77M","0.82%"
"2021- 07- 28","853.00","744.00","877.00","734.00","1.59B","14.80%"
"2021- 07- 27","743.00","720.00","753.00","709.00","308.97M","3.05%"
"2021- 07- 26","721.00","704.00","784.00","701.00","627.52M","2.41%"
"2021- 07- 25","704.00","710.00","710.00","691.00","181.75M","-0.85%"
"2021- 07- 24","710.00","709.00","718.00","702.00","136.19M","0.28%"
"2021- 07- 23","708.00","694.00","712.00","679.00","339.88M","1.87%"
"2021- 07- 22","695.00","676.00","707.00","663.00","462.58M","2.81%"
"2021- 07- 21","676.00","627.00","685.00","615.00","425.01M","7.81%"
"2021- 07- 20","627.00","666.00","677.00","614.00","432.68M","-5.86%"
"2021- 07- 19","666.00","695.00","697.00","662.00","254.84M","-4.17%"
"2021- 07- 18","695.00","688.00","708.00","682.00","200.90M","0.87%"
"2021- 07- 17","689.00","699.00","705.00","677.00","256.71M","-1.29%"
"2021- 07- 16","698.00","707.00","730.00","694.00","311.66M","-1.13%"
"2021- 07- 15","706.00","730.00","738.00","700.00","254.94M","-3.16%"
"2021- 07- 14","729.00","734.00","739.00","700.00","362.21M","-0.68%"
"2021- 07- 13","734.00","742.00","756.00","726.00","233.49M","-1.08%"
"2021- 07- 12","742.00","746.00","769.00","735.00","287.77M","-0.54%"
"2021- 07- 11","746.00","738.00","759.00","727.00","144.21M","1.08%"
"2021- 07- 10","738.00","749.00","763.00","728.00","178.76M","-1.60%"
"2021- 07- 09","750.00","740.00","762.00","698.00","396.90M","1.35%"
"2021- 07- 08","740.00","766.00","768.00","725.00","329.78M","-3.27%"
"2021- 07- 07","765.00","774.00","783.00","763.00","217.24M","-1.29%"
"2021- 07- 06","775.00","766.00","784.00","766.00","217.78M","1.31%"
"2021- 07- 05","765.00","806.00","806.00","761.00","416.64M","-5.20%"
"2021- 07- 04","807.00","806.00","809.00","806.00","291.94M","2.54%"
"2021- 07- 03","787.00","765.00","787.00","757.00","249.63M","2.88%"
"2021- 07- 02","765.00","775.00","779.00","754.00","293.37M","-1.29%"
"2021- 07- 01","775.00","819.00","819.00","771.00","431.32M","-5.37%"
"2021- 06- 30","819.00","817.00","819.00","796.00","499.65M","0.37%"
"2021- 06- 29","816.00","748.00","840.00","748.00","820.89M","9.24%"
"2021- 06- 28","747.00","747.00","747.00","729.00","459.41M","0.13%"
"2021- 06- 27","746.00","720.00","746.00","707.00","404.35M","3.61%"
"2021- 06- 26","720.00","719.00","720.00","703.00","510.70M","0.14%"
"2021- 06- 25","719.00","780.00","785.00","719.00","899.95M","-7.82%"
"2021- 06- 24","780.00","741.00","780.00","741.00","856.02M","5.41%"
"2021- 06- 23","740.00","639.00","740.00","639.00","1.51B","15.99%"
"2021- 06- 22","638.00","721.00","721.00","638.00","2.01B","-11.14%"
"2021- 06- 21","718.00","910.00","910.00","718.00","1.39B","-21.01%"
"2021- 06- 20","909.00","902.00","909.00","889.00","677.74M","0.78%"
"2021- 06- 19","902.00","947.00","947.00","902.00","271.35M","-4.55%"
"2021- 06- 18","945.00","990.00","990.00","945.00","310.72M","-4.55%"
"2021- 06- 17","990.00","984.00","999.00","984.00","216.11M","0.71%"
"2021- 06- 16","983.00","1,005.00","1,005.00","968.00","330.83M","-1.70%"
"2021- 06- 15","1,000.00","1,020.00","1,020.00","1,000.00","237.75M","-1.96%"
"2021- 06- 14","1,020.00","1,010.00","1,020.00","1,010.00","325.80M","0.99%"
"2021- 06- 13","1,010.00","967.00","1,010.00","964.00","230.73M","4.34%"
"2021- 06- 12","968.00","990.00","990.00","968.00","317.72M","-2.32%"
"2021- 06- 11","991.00","1,015.00","1,015.00","987.00","297.37M","-2.36%"
"2021- 06- 10","1,015.00","1,065.00","1,065.00","1,015.00","370.37M","-4.25%"
"2021- 06- 09","1,060.00","1,005.00","1,060.00","991.00","718.20M","4.95%"
"2021- 06- 08","1,010.00","1,000.00","1,010.00","985.00","821.67M","0.50%"
"2021- 06- 07","1,005.00","1,105.00","1,105.00","1,005.00","434.16M","-8.64%"
"2021- 06- 06","1,100.00","1,095.00","1,100.00","1,095.00","207.76M","0.92%"
"2021- 06- 05","1,090.00","1,125.00","1,140.00","1,090.00","300.52M","-3.11%"
"2021- 06- 04","1,125.00","1,210.00","1,210.00","1,115.00","580.30M","-7.02%"
"2021- 06- 03","1,210.00","1,195.00","1,210.00","1,195.00","389.06M","1.26%"
"2021- 06- 02","1,195.00","1,195.00","1,195.00","1,180.00","445.93M","0.42%"
"2021- 06- 01","1,190.00","1,215.00","1,230.00","1,190.00","1.12B","-2.46%"
"2021- 05- 31","1,220.00","1,100.00","1,220.00","1,090.00","1.29B","11.42%"
"2021- 05- 30","1,095.00","1,030.00","1,095.00","987.00","727.22M","6.83%"
"2021- 05- 29","1,025.00","1,100.00","1,105.00","1,025.00","707.95M","-6.82%"
"2021- 05- 28","1,100.00","1,180.00","1,180.00","1,060.00","937.78M","-6.78%"
"2021- 05- 27","1,180.00","1,245.00","1,245.00","1,160.00","657.67M","-5.22%"
"2021- 05- 26","1,245.00","1,205.00","1,245.00","1,205.00","807.51M","4.18%"
"2021- 05- 25","1,195.00","1,190.00","1,200.00","1,165.00","1.51B","0.00%"
"2021- 05- 24","1,195.00","979.00","1,195.00","979.00","1.77B","22.69%"
"2021- 05- 23","974.00","1,150.00","1,165.00","890.00","2.88B","-14.93%"
"2021- 05- 22","1,145.00","1,325.00","1,325.00","1,125.00","1.43B","-13.58%"
"2021- 05- 21","1,325.00","1,495.00","1,495.00","1,325.00","1.60B","-11.37%"
"2021- 05- 20","1,495.00","1,495.00","1,510.00","1,365.00","1.97B","0.34%"
"2021- 05- 19","1,490.00","1,980.00","1,980.00","1,490.00","3.60B","-24.94%"
"2021- 05- 18","1,985.00","1,860.00","1,985.00","1,860.00","1.74B","7.01%"
"2021- 05- 17","1,855.00","1,800.00","1,855.00","1,695.00","2.01B","3.06%"
"2021- 05- 16","1,800.00","1,870.00","1,920.00","1,770.00","1.23B","-3.49%"
"2021- 05- 15","1,865.00","1,725.00","1,865.00","1,695.00","1.41B","7.80%"
"2021- 05- 14","1,730.00","1,720.00","1,740.00","1,685.00","617.90M","0.58%"
"2021- 05- 13","1,720.00","1,565.00","1,720.00","1,565.00","1.04B","9.55%"
"2021- 05- 12","1,570.00","1,815.00","1,865.00","1,570.00","775.06M","-13.50%"
"2021- 05- 11","1,815.00","1,770.00","1,815.00","1,720.00","706.94M","2.54%"
"2021- 05- 10","1,770.00","1,885.00","1,930.00","1,770.00","875.23M","-6.10%"
"2021- 05- 09","1,885.00","1,905.00","1,915.00","1,855.00","491.11M","-1.05%"
"2021- 05- 08","1,905.00","1,895.00","1,910.00","1,895.00","433.44M","0.53%"
"2021- 05- 07","1,895.00","1,955.00","1,955.00","1,885.00","928.67M","-2.82%"
"2021- 05- 06","1,950.00","1,920.00","2,000.00","1,920.00","1.38B","1.04%"
"2021- 05- 05","1,930.00","1,725.00","1,930.00","1,725.00","1.33B","10.60%"
"2021- 05- 04","1,745.00","1,905.00","1,905.00","1,695.00","1.20B","-8.40%"
"2021- 05- 03","1,905.00","1,890.00","1,920.00","1,880.00","568.59M","0.79%"
"2021- 05- 02","1,890.00","1,965.00","1,965.00","1,880.00","550.24M","-4.06%"
"2021- 05- 01","1,970.00","1,885.00","1,970.00","1,865.00","638.98M","4.51%"
"2021- 04- 30","1,885.00","1,660.00","1,885.00","1,660.00","1.53B","13.21%"
"2021- 04- 29","1,665.00","1,585.00","1,665.00","1,585.00","773.15M","5.05%"
"2021- 04- 28","1,585.00","1,655.00","1,655.00","1,545.00","1.16B","-3.94%"
"2021- 04- 27","1,650.00","1,615.00","1,660.00","1,615.00","1.48B","1.85%"
"2021- 04- 26","1,620.00","1,265.00","1,620.00","1,265.00","1.66B","28.06%"
"2021- 04- 25","1,265.00","1,280.00","1,285.00","1,265.00","1.11B","-1.17%"
"2021- 04- 24","1,280.00","1,385.00","1,385.00","1,280.00","1.03B","-7.58%"
"2021- 04- 23","1,385.00","1,330.00","1,385.00","1,320.00","2.98B","3.75%"
"2021- 04- 22","1,335.00","1,635.00","1,635.00","1,335.00","1.79B","-18.35%"
"2021- 04- 21","1,635.00","1,725.00","1,725.00","1,635.00","1.09B","-4.94%"
"2021- 04- 20","1,720.00","1,695.00","1,720.00","1,625.00","1.75B","1.78%"
"2021- 04- 19","1,690.00","1,895.00","1,895.00","1,690.00","1.36B","-10.58%"
"2021- 04- 18","1,890.00","2,010.00","2,020.00","1,700.00","2.09B","-5.74%"
"2021- 04- 17","2,005.00","2,025.00","2,075.00","2,005.00","766.55M","-1.23%"
"2021- 04- 16","2,030.00","2,225.00","2,225.00","2,025.00","1.39B","-8.56%"
"2021- 04- 15","2,220.00","2,340.00","2,340.00","2,175.00","720.07M","-5.13%"
"2021- 04- 14","2,340.00","2,275.00","2,460.00","2,180.00","1.62B","2.63%"
"2021- 04- 13","2,280.00","1,925.00","2,335.00","1,925.00","1.73B","19.06%"
"2021- 04- 12","1,915.00","1,780.00","1,915.00","1,765.00","715.97M","8.19%"
"2021- 04- 11","1,770.00","1,805.00","1,885.00","1,770.00","1.65B","-1.94%"
"2021- 04- 10","1,805.00","1,335.00","1,805.00","1,335.00","2.12B","35.71%"
"2021- 04- 09","1,330.00","1,375.00","1,375.00","1,320.00","684.26M","-3.27%"
"2021- 04- 08","1,375.00","1,195.00","1,375.00","1,170.00","1.04B","15.06%"
"2021- 04- 07","1,195.00","1,475.00","1,475.00","1,100.00","2.28B","-18.71%"
"2021- 04- 06","1,470.00","1,250.00","1,470.00","1,185.00","2.83B","18.55%"
"2021- 04- 05","1,240.00","806.00","1,240.00","806.00","3.10B","53.85%"
"2021- 04- 04","806.00","733.00","806.00","733.00","491.58M","9.96%"
"2021- 04- 03","733.00","762.00","794.00","733.00","919.19M","-3.81%"
"2021- 04- 02","762.00","708.00","762.00","708.00","766.80M","7.63%"
"2021- 04- 01","708.00","693.00","708.00","693.00","641.04M","2.31%"
"2021- 03- 31","692.00","678.00","692.00","657.00","556.60M","1.91%"
"2021- 03- 30","679.00","674.00","700.00","674.00","390.09M","0.74%"
"2021- 03- 29","674.00","658.00","674.00","658.00","340.71M","2.43%"
"2021- 03- 28","658.00","652.00","661.00","652.00","260.22M","0.61%"
"2021- 03- 27","654.00","673.00","676.00","654.00","341.54M","-2.97%"
"2021- 03- 26","674.00","630.00","677.00","630.00","570.81M","6.98%"
"2021- 03- 25","630.00","595.00","630.00","595.00","702.00M","5.88%"
"2021- 03- 24","595.00","663.00","663.00","595.00","619.45M","-10.26%"
"2021- 03- 23","663.00","649.00","677.00","649.00","926.33M","2.00%"
"2021- 03- 22","650.00","603.00","699.00","598.00","1.49B","7.62%"
"2021- 03- 21","604.00","613.00","615.00","590.00","615.38M","-1.47%"
"2021- 03- 20","613.00","545.00","613.00","545.00","1.07B","12.48%"
"2021- 03- 19","545.00","545.00","551.00","545.00","333.91M","0.00%"
"2021- 03- 18","545.00","547.00","550.00","545.00","504.77M","-0.37%"
"2021- 03- 17","547.00","535.00","547.00","530.00","565.38M","2.24%"
"2021- 03- 16","535.00","507.00","552.00","507.00","1.51B","5.94%"
"2021- 03- 15","505.00","512.00","512.00","498.00","521.98M","-1.17%"
"2021- 03- 14","511.00","529.00","530.00","511.00","279.39M","-3.22%"
"2021- 03- 13","528.00","510.00","528.00","510.00","471.65M","3.33%"
"2021- 03- 12","511.00","519.00","528.00","510.00","409.46M","-1.54%"
"2021- 03- 11","519.00","533.00","533.00","519.00","328.64M","-2.63%"
"2021- 03- 10","533.00","556.00","556.00","533.00","334.64M","-4.14%"
"2021- 03- 09","556.00","542.00","556.00","542.00","296.85M","2.58%"
"2021- 03- 08","542.00","532.00","543.00","532.00","506.65M","1.88%"
"2021- 03- 07","532.00","534.00","534.00","530.00","197.63M","-0.37%"
"2021- 03- 06","534.00","528.00","535.00","527.00","244.96M","0.95%"
"2021- 03- 05","529.00","564.00","564.00","529.00","392.09M","-5.70%"
"2021- 03- 04","561.00","515.00","561.00","515.00","742.79M","8.93%"
"2021- 03- 03","515.00","505.00","520.00","502.00","429.24M","2.18%"
"2021- 03- 02","504.00","506.00","506.00","504.00","356.42M","-0.59%"
"2021- 03- 01","507.00","478.00","507.00","478.00","387.08M","6.29%"
"2021- 02- 28","477.00","505.00","505.00","462.00","469.74M","-5.73%"
"2021- 02- 27","506.00","498.00","512.00","498.00","547.63M","1.81%"
"2021- 02- 26","497.00","500.00","505.00","497.00","619.85M","-1.00%"
"2021- 02- 25","502.00","533.00","534.00","502.00","566.31M","-5.82%"
"2021- 02- 24","533.00","536.00","555.00","523.00","965.94M","-0.37%"
"2021- 02- 23","535.00","646.00","646.00","503.00","2.73B","-16.93%"
"2021- 02- 22","644.00","619.00","650.00","610.00","3.21B","3.87%"
"2021- 02- 21","620.00","588.00","620.00","588.00","754.79M","5.44%"
"2021- 02- 20","588.00","642.00","648.00","588.00","1.06B","-7.98%"
"2021- 02- 19","639.00","597.00","639.00","597.00","967.40M","7.21%"
"2021- 02- 18","596.00","595.00","602.00","595.00","713.59M","0.17%"
"2021- 02- 17","595.00","578.00","605.00","578.00","1.03B","2.94%"
"2021- 02- 16","578.00","603.00","626.00","574.00","1.18B","-4.15%"
"2021- 02- 15","603.00","644.00","644.00","603.00","1.27B","-6.22%"
"2021- 02- 14","643.00","680.00","680.00","643.00","1.08B","-5.30%"
"2021- 02- 13","679.00","655.00","679.00","644.00","1.61B","3.82%"
"2021- 02- 12","654.00","566.00","654.00","566.00","1.73B","15.55%"
"2021- 02- 11","566.00","547.00","566.00","547.00","881.06M","3.66%"
"2021- 02- 10","546.00","499.00","546.00","499.00","1.79B","9.64%"
"2021- 02- 09","498.00","477.00","507.00","477.00","942.17M","4.40%"
"2021- 02- 08","477.00","454.00","477.00","454.00","840.96M","5.07%"
"2021- 02- 07","454.00","471.00","471.00","454.00","782.86M","-3.81%"
"2021- 02- 06","472.00","477.00","479.00","463.00","494.00M","-1.26%"
"2021- 02- 05","478.00","482.00","482.00","471.00","1.10B","-0.42%"
"2021- 02- 04","480.00","415.00","480.00","413.00","1.59B","15.66%"
"2021- 02- 03","415.00","397.00","415.00","397.00","961.37M","4.27%"
"2021- 02- 02","398.00","405.00","416.00","377.00","2.09B","-1.49%"
"2021- 02- 01","404.00","539.00","807.00","404.00","8.16B","-25.19%"
"2021- 01- 31","540.00","479.00","540.00","479.00","4.41B","12.73%"
"2021- 01- 30","479.00","311.00","479.00","311.00","5.09B","54.02%"
"2021- 01- 29","311.00","292.00","313.00","292.00","1.03B","6.87%"
"2021- 01- 28","291.00","284.00","291.00","284.00","311.96M","2.46%"
"2021- 01- 27","284.00","297.00","297.00","284.00","228.50M","-4.38%"
"2021- 01- 26","297.00","299.00","299.00","297.00","187.05M","-0.67%"
