"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 12- 03","26,040.0","26,590.0","26,660.0","25,910.0","293.68K","-2.07%"
"2022- 12- 02","26,590.0","26,770.0","26,880.0","25,950.0","608.49K","-0.64%"
"2022- 12- 01","26,760.0","27,460.0","27,490.0","26,640.0","701.59K","-2.55%"
"2022- 11- 30","27,460.0","26,610.0","27,920.0","26,560.0","1.57M","3.16%"
"2022- 11- 29","26,620.0","26,620.0","27,090.0","26,280.0","624.28K","0.00%"
"2022- 11- 28","26,620.0","27,330.0","27,400.0","25,600.0","1.04M","-2.60%"
"2022- 11- 27","27,330.0","27,390.0","27,900.0","27,200.0","587.24K","-0.18%"
"2022- 11- 26","27,380.0","27,560.0","28,730.0","27,210.0","1.05M","-0.73%"
"2022- 11- 25","27,580.0","27,700.0","28,350.0","26,930.0","856.78K","-0.43%"
"2022- 11- 24","27,700.0","28,070.0","28,630.0","27,090.0","1.70M","-1.49%"
"2022- 11- 23","28,120.0","25,740.0","28,210.0","25,460.0","2.37M","9.25%"
"2022- 11- 22","25,740.0","25,390.0","25,970.0","24,660.0","874.53K","1.38%"
"2022- 11- 21","25,390.0","25,440.0","25,860.0","24,370.0","953.57K","-0.20%"
"2022- 11- 20","25,440.0","26,980.0","27,180.0","25,290.0","943.27K","-5.71%"
"2022- 11- 19","26,980.0","26,580.0","27,250.0","26,550.0","664.55K","0.04%"
"2022- 11- 18","26,970.0","27,290.0","27,330.0","26,750.0","601.94K","0.04%"
"2022- 11- 17","26,960.0","27,490.0","27,550.0","26,510.0","608.51K","-0.99%"
"2022- 11- 16","27,230.0","28,020.0","28,140.0","26,910.0","868.30K","-2.78%"
"2022- 11- 15","28,010.0","27,970.0","28,470.0","27,530.0","1.34M","0.21%"
"2022- 11- 14","27,950.0","27,440.0","28,300.0","25,470.0","2.46M","1.93%"
"2022- 11- 13","27,420.0","28,530.0","29,010.0","27,000.0","1.23M","-3.79%"
"2022- 11- 12","28,500.0","29,880.0","29,970.0","28,000.0","793.36K","-4.62%"
"2022- 11- 11","29,880.0","31,060.0","31,390.0","28,480.0","1.77M","-3.80%"
"2022- 11- 10","31,060.0","26,500.0","31,750.0","26,220.0","5.01M","16.90%"
"2022- 11- 09","26,570.0","31,490.0","32,390.0","25,650.0","3.61M","-15.62%"
"2022- 11- 08","31,490.0","35,270.0","35,470.0","30,180.0","2.85M","-10.72%"
"2022- 11- 07","35,270.0","35,000.0","35,990.0","34,500.0","1.05M","0.77%"
"2022- 11- 06","35,000.0","37,030.0","38,040.0","34,850.0","1.61M","-5.43%"
"2022- 11- 05","37,010.0","35,800.0","37,400.0","35,590.0","2.03M","3.38%"
"2022- 11- 04","35,800.0","34,100.0","36,180.0","34,040.0","3.00M","4.99%"
"2022- 11- 03","34,100.0","32,680.0","35,110.0","32,620.0","1.64M","4.35%"
"2022- 11- 02","32,680.0","33,770.0","34,590.0","31,820.0","1.64M","-3.23%"
"2022- 11- 01","33,770.0","34,070.0","34,600.0","33,600.0","823.19K","-0.82%"
"2022- 10- 31","34,050.0","34,420.0","35,010.0","33,530.0","1.37M","-1.19%"
"2022- 10- 30","34,460.0","36,150.0","36,310.0","34,260.0","1.35M","-4.70%"
"2022- 10- 29","36,160.0","35,740.0","37,770.0","35,560.0","3.38M","1.09%"
"2022- 10- 28","35,770.0","34,860.0","36,030.0","34,150.0","1.34M","2.61%"
"2022- 10- 27","34,860.0","35,700.0","36,140.0","34,840.0","1.58M","-2.35%"
"2022- 10- 26","35,700.0","35,010.0","36,800.0","34,660.0","3.11M","1.94%"
"2022- 10- 25","35,020.0","32,590.0","36,410.0","32,060.0","2.50M","7.46%"
"2022- 10- 24","32,590.0","33,530.0","33,720.0","32,190.0","839.83K","-2.86%"
"2022- 10- 23","33,550.0","33,400.0","34,050.0","32,670.0","1.97M","0.57%"
"2022- 10- 22","33,360.0","31,740.0","34,190.0","31,270.0","3.33M","5.10%"
"2022- 10- 21","31,740.0","31,330.0","31,820.0","30,200.0","1.04M","1.31%"
"2022- 10- 20","31,330.0","32,330.0","32,870.0","30,960.0","984.34K","-3.09%"
"2022- 10- 19","32,330.0","33,650.0","33,730.0","32,080.0","871.68K","-3.87%"
"2022- 10- 18","33,630.0","34,140.0","34,560.0","32,960.0","1.05M","-1.46%"
"2022- 10- 17","34,130.0","33,220.0","34,300.0","32,930.0","1.09M","2.74%"
"2022- 10- 16","33,220.0","32,910.0","33,650.0","32,860.0","674.48K","0.94%"
"2022- 10- 15","32,910.0","33,410.0","33,630.0","32,630.0","791.32K","-1.50%"
"2022- 10- 14","33,410.0","33,010.0","35,210.0","32,770.0","3.14M","1.21%"
"2022- 10- 13","33,010.0","34,130.0","34,260.0","30,030.0","4.75M","-3.28%"
"2022- 10- 12","34,130.0","34,100.0","35,250.0","33,870.0","1.49M","0.15%"
"2022- 10- 11","34,080.0","34,950.0","34,950.0","33,900.0","1.67M","-2.43%"
"2022- 10- 10","34,930.0","38,380.0","38,660.0","33,870.0","2.43M","-9.04%"
"2022- 10- 09","38,400.0","38,560.0","39,140.0","38,360.0","946.01K","-0.41%"
"2022- 10- 08","38,560.0","39,150.0","39,310.0","38,330.0","711.20K","-1.51%"
"2022- 10- 07","39,150.0","39,640.0","39,700.0","38,840.0","1.19M","-1.24%"
"2022- 10- 06","39,640.0","39,400.0","40,960.0","39,350.0","2.46M","0.63%"
"2022- 10- 05","39,390.0","39,770.0","39,910.0","39,010.0","819.93K","-0.98%"
"2022- 10- 04","39,780.0","39,550.0","40,190.0","39,360.0","1.21M","0.58%"
"2022- 10- 03","39,550.0","39,210.0","39,800.0","38,700.0","819.44K","0.87%"
"2022- 10- 02","39,210.0","39,800.0","39,990.0","38,900.0","770.96K","-1.48%"
"2022- 10- 01","39,800.0","39,880.0","40,080.0","39,510.0","573.49K","-0.23%"
"2022- 09- 30","39,890.0","39,770.0","40,460.0","39,390.0","1.65M","0.30%"
"2022- 09- 29","39,770.0","39,810.0","40,620.0","39,180.0","1.98M","-0.10%"
"2022- 09- 28","39,810.0","40,600.0","40,790.0","38,780.0","2.20M","-1.92%"
"2022- 09- 27","40,590.0","40,890.0","42,960.0","39,910.0","4.06M","-0.73%"
"2022- 09- 26","40,890.0","40,840.0","41,070.0","39,860.0","1.97M","0.07%"
"2022- 09- 25","40,860.0","41,260.0","42,590.0","40,420.0","2.63M","-0.97%"
"2022- 09- 24","41,260.0","41,300.0","42,510.0","40,750.0","2.75M","-0.07%"
"2022- 09- 23","41,290.0","40,700.0","41,920.0","39,280.0","4.79M","1.47%"
"2022- 09- 22","40,690.0","39,900.0","41,220.0","39,780.0","3.44M","1.95%"
"2022- 09- 21","39,910.0","41,250.0","43,310.0","38,740.0","6.01M","-3.27%"
"2022- 09- 20","41,260.0","42,920.0","43,180.0","40,690.0","4.34M","-3.89%"
"2022- 09- 19","42,930.0","42,400.0","44,080.0","39,120.0","8.97M","1.25%"
"2022- 09- 18","42,400.0","48,300.0","48,300.0","41,300.0","5.41M","-12.20%"
"2022- 09- 17","48,290.0","48,160.0","49,180.0","47,350.0","3.98M","0.29%"
"2022- 09- 16","48,150.0","51,500.0","51,830.0","46,930.0","8.37M","-6.56%"
"2022- 09- 15","51,530.0","54,940.0","55,400.0","49,970.0","16.91M","-6.21%"
"2022- 09- 14","54,940.0","49,720.0","55,460.0","49,350.0","10.08M","10.52%"
"2022- 09- 13","49,710.0","52,680.0","53,490.0","48,790.0","8.45M","-5.62%"
"2022- 09- 12","52,670.0","53,000.0","55,490.0","51,510.0","7.33M","-0.66%"
"2022- 09- 11","53,020.0","53,920.0","54,100.0","52,000.0","3.30M","-1.67%"
"2022- 09- 10","53,920.0","53,790.0","55,380.0","52,310.0","5.39M","0.22%"
"2022- 09- 09","53,800.0","51,590.0","55,020.0","51,050.0","8.42M","4.26%"
"2022- 09- 08","51,600.0","51,710.0","52,450.0","49,850.0","9.40M","-0.17%"
"2022- 09- 07","51,690.0","48,360.0","52,680.0","46,660.0","13.06M","6.91%"
"2022- 09- 06","48,350.0","54,570.0","58,040.0","48,130.0","20.58M","-11.41%"
"2022- 09- 05","54,580.0","44,680.0","54,910.0","43,740.0","11.04M","22.16%"
"2022- 09- 04","44,680.0","44,640.0","44,830.0","43,830.0","1.30M","0.11%"
"2022- 09- 03","44,630.0","44,870.0","45,190.0","44,370.0","1.21M","-0.53%"
"2022- 09- 02","44,870.0","45,160.0","46,400.0","44,210.0","3.74M","-0.64%"
"2022- 09- 01","45,160.0","44,550.0","45,190.0","43,090.0","3.06M","1.37%"
"2022- 08- 31","44,550.0","44,560.0","46,160.0","43,850.0","3.58M","-0.02%"
"2022- 08- 30","44,560.0","45,910.0","47,130.0","43,560.0","5.23M","-2.96%"
"2022- 08- 29","45,920.0","43,000.0","46,200.0","42,100.0","6.11M","6.84%"
"2022- 08- 28","42,980.0","45,720.0","46,160.0","42,630.0","3.66M","-5.99%"
"2022- 08- 27","45,720.0","46,860.0","47,640.0","44,670.0","4.66M","-2.52%"
"2022- 08- 26","46,900.0","50,370.0","51,910.0","46,170.0","10.71M","-6.89%"
"2022- 08- 25","50,370.0","48,030.0","51,590.0","47,850.0","7.19M","4.92%"
"2022- 08- 24","48,010.0","46,670.0","49,910.0","44,970.0","6.35M","2.81%"
"2022- 08- 23","46,700.0","46,620.0","47,390.0","44,210.0","5.77M","0.09%"
"2022- 08- 22","46,660.0","46,100.0","46,680.0","43,300.0","5.32M","1.24%"
"2022- 08- 21","46,090.0","45,570.0","46,910.0","44,220.0","5.20M","1.14%"
"2022- 08- 20","45,570.0","45,520.0","47,920.0","43,280.0","7.45M","0.18%"
"2022- 08- 19","45,490.0","54,360.0","54,390.0","44,800.0","11.72M","-16.30%"
"2022- 08- 18","54,350.0","54,530.0","56,390.0","53,990.0","4.20M","-0.33%"
"2022- 08- 17","54,530.0","54,050.0","56,600.0","52,500.0","5.99M","0.89%"
"2022- 08- 16","54,050.0","56,420.0","56,890.0","53,660.0","3.58M","-4.18%"
"2022- 08- 15","56,410.0","55,850.0","57,860.0","54,540.0","5.56M","1.08%"
"2022- 08- 14","55,810.0","58,030.0","58,950.0","55,100.0","5.31M","-3.84%"
"2022- 08- 13","58,040.0","57,450.0","60,350.0","56,870.0","7.76M","1.04%"
"2022- 08- 12","57,440.0","55,880.0","58,030.0","54,710.0","8.27M","2.77%"
"2022- 08- 11","55,890.0","51,150.0","58,710.0","50,740.0","16.50M","9.27%"
"2022- 08- 10","51,150.0","48,940.0","51,900.0","48,660.0","9.39M","4.69%"
"2022- 08- 09","48,860.0","50,320.0","50,580.0","48,020.0","4.19M","-2.82%"
"2022- 08- 08","50,280.0","49,980.0","52,190.0","49,030.0","6.75M","0.58%"
"2022- 08- 07","49,990.0","50,340.0","50,920.0","48,940.0","3.20M","-0.70%"
"2022- 08- 06","50,340.0","50,580.0","52,180.0","49,400.0","5.69M","-0.42%"
"2022- 08- 05","50,550.0","46,610.0","50,950.0","46,410.0","8.92M","8.48%"
"2022- 08- 04","46,600.0","48,430.0","49,460.0","46,000.0","5.99M","-3.76%"
"2022- 08- 03","48,420.0","48,870.0","51,270.0","47,330.0","10.20M","-0.94%"
"2022- 08- 02","48,880.0","46,310.0","51,350.0","42,790.0","18.45M","5.55%"
"2022- 08- 01","46,310.0","47,990.0","49,680.0","44,810.0","8.76M","-3.52%"
"2022- 07- 31","48,000.0","52,110.0","54,560.0","47,470.0","11.07M","-7.96%"
"2022- 07- 30","52,150.0","53,520.0","55,070.0","51,160.0","11.92M","-2.52%"
"2022- 07- 29","53,500.0","53,350.0","59,180.0","50,640.0","29.94M","0.34%"
"2022- 07- 28","53,320.0","43,320.0","55,310.0","42,080.0","31.97M","23.06%"
"2022- 07- 27","43,330.0","33,560.0","43,800.0","33,170.0","16.75M","29.11%"
"2022- 07- 26","33,560.0","31,480.0","33,600.0","30,970.0","7.03M","6.91%"
"2022- 07- 25","31,390.0","33,860.0","34,030.0","31,310.0","5.79M","-7.29%"
"2022- 07- 24","33,860.0","33,830.0","35,200.0","33,550.0","6.16M","0.09%"
"2022- 07- 23","33,830.0","33,050.0","37,000.0","32,670.0","11.52M","2.39%"
"2022- 07- 22","33,040.0","34,580.0","35,370.0","32,020.0","9.16M","-4.43%"
"2022- 07- 21","34,570.0","30,660.0","34,600.0","29,250.0","9.46M","12.75%"
"2022- 07- 20","30,660.0","33,270.0","33,870.0","30,340.0","9.47M","-7.84%"
"2022- 07- 19","33,270.0","33,140.0","36,410.0","31,940.0","20.04M","0.30%"
"2022- 07- 18","33,170.0","25,400.0","33,510.0","25,350.0","16.72M","30.54%"
"2022- 07- 17","25,410.0","22,830.0","27,010.0","22,110.0","13.69M","11.25%"
"2022- 07- 16","22,840.0","19,880.0","23,080.0","19,360.0","2.94M","14.89%"
"2022- 07- 15","19,880.0","19,400.0","20,170.0","19,210.0","668.37K","2.47%"
"2022- 07- 14","19,400.0","18,950.0","19,500.0","18,520.0","570.17K","2.16%"
"2022- 07- 13","18,990.0","18,420.0","19,000.0","17,800.0","580.85K","3.09%"
"2022- 07- 12","18,420.0","18,910.0","19,070.0","18,370.0","401.28K","-2.49%"
"2022- 07- 11","18,890.0","19,820.0","19,880.0","18,810.0","426.22K","-4.79%"
"2022- 07- 10","19,840.0","20,670.0","20,670.0","19,710.0","416.40K","-4.11%"
"2022- 07- 09","20,690.0","20,370.0","20,840.0","20,370.0","363.42K","1.52%"
"2022- 07- 08","20,380.0","20,660.0","21,170.0","20,210.0","678.83K","-1.45%"
"2022- 07- 07","20,680.0","19,940.0","20,800.0","19,800.0","548.44K","3.71%"
"2022- 07- 06","19,940.0","19,700.0","20,130.0","19,460.0","453.11K","1.22%"
"2022- 07- 05","19,700.0","20,110.0","20,300.0","19,130.0","647.08K","-1.99%"
"2022- 07- 04","20,100.0","19,490.0","20,190.0","19,020.0","462.84K","3.13%"
"2022- 07- 03","19,490.0","19,540.0","19,770.0","19,060.0","290.62K","-0.26%"
"2022- 07- 02","19,540.0","19,390.0","19,740.0","18,960.0","324.41K","0.77%"
"2022- 07- 01","19,390.0","19,550.0","20,040.0","18,870.0","679.91K","-0.82%"
"2022- 06- 30","19,550.0","20,080.0","20,220.0","18,730.0","961.79K","-2.64%"
"2022- 06- 29","20,080.0","20,270.0","20,520.0","19,700.0","828.91K","-1.08%"
"2022- 06- 28","20,300.0","21,620.0","21,840.0","20,150.0","1.28M","-5.97%"
"2022- 06- 27","21,590.0","21,800.0","22,850.0","21,130.0","2.27M","-0.96%"
"2022- 06- 26","21,800.0","21,460.0","23,370.0","20,910.0","1.59M","1.58%"
"2022- 06- 25","21,460.0","21,430.0","21,730.0","20,550.0","868.27K","0.28%"
"2022- 06- 24","21,400.0","20,650.0","21,780.0","20,630.0","1.23M","3.58%"
"2022- 06- 23","20,660.0","19,920.0","20,850.0","19,880.0","736.78K","3.71%"
"2022- 06- 22","19,920.0","21,030.0","21,060.0","19,780.0","936.06K","-5.41%"
"2022- 06- 21","21,060.0","20,990.0","21,830.0","20,520.0","1.67M","0.33%"
"2022- 06- 20","20,990.0","19,930.0","21,470.0","18,960.0","1.51M","5.37%"
"2022- 06- 19","19,920.0","18,070.0","20,130.0","17,480.0","1.49M","10.24%"
"2022- 06- 18","18,070.0","18,910.0","19,220.0","17,010.0","1.16M","-4.44%"
"2022- 06- 17","18,910.0","18,230.0","19,060.0","18,000.0","951.58K","3.73%"
"2022- 06- 16","18,230.0","20,540.0","20,790.0","17,950.0","1.40M","-11.29%"
"2022- 06- 15","20,550.0","19,010.0","20,770.0","17,140.0","2.28M","8.10%"
"2022- 06- 14","19,010.0","18,810.0","19,630.0","17,110.0","2.86M","1.06%"
"2022- 06- 13","18,810.0","21,640.0","22,000.0","18,210.0","3.10M","-13.04%"
"2022- 06- 12","21,630.0","23,870.0","24,020.0","21,600.0","1.37M","-9.35%"
"2022- 06- 11","23,860.0","25,940.0","26,290.0","23,330.0","1.13M","-8.05%"
"2022- 06- 10","25,950.0","26,930.0","27,550.0","25,750.0","1.06M","-3.64%"
"2022- 06- 09","26,930.0","27,180.0","27,420.0","26,830.0","475.02K","-0.88%"
"2022- 06- 08","27,170.0","27,340.0","27,550.0","26,880.0","500.17K","-0.69%"
"2022- 06- 07","27,360.0","28,380.0","28,500.0","26,740.0","952.32K","-3.63%"
"2022- 06- 06","28,390.0","27,810.0","29,410.0","27,730.0","1.12M","2.09%"
"2022- 06- 05","27,810.0","27,970.0","28,080.0","27,620.0","419.64K","-0.57%"
"2022- 06- 04","27,970.0","27,810.0","28,060.0","27,540.0","366.22K","0.43%"
"2022- 06- 03","27,850.0","28,290.0","28,650.0","27,040.0","778.72K","-1.56%"
"2022- 06- 02","28,290.0","27,990.0","28,440.0","27,440.0","917.66K","1.04%"
"2022- 06- 01","28,000.0","29,990.0","30,950.0","27,610.0","2.06M","-6.54%"
"2022- 05- 31","29,960.0","31,190.0","31,450.0","29,190.0","2.49M","-4.07%"
"2022- 05- 30","31,230.0","30,070.0","31,460.0","29,710.0","1.98M","3.96%"
"2022- 05- 29","30,040.0","29,050.0","30,240.0","28,350.0","1.37M","3.41%"
"2022- 05- 28","29,050.0","29,000.0","29,620.0","28,710.0","801.16K","0.17%"
"2022- 05- 27","29,000.0","28,300.0","29,960.0","27,550.0","3.44M","2.62%"
"2022- 05- 26","28,260.0","30,450.0","30,640.0","26,940.0","2.66M","-7.19%"
"2022- 05- 25","30,450.0","30,980.0","32,560.0","30,070.0","5.12M","-1.62%"
"2022- 05- 24","30,950.0","28,110.0","31,170.0","26,900.0","5.62M","10.14%"
"2022- 05- 23","28,100.0","27,150.0","32,970.0","26,540.0","6.56M","3.50%"
"2022- 05- 22","27,150.0","26,410.0","27,330.0","26,110.0","638.79K","3.04%"
"2022- 05- 21","26,350.0","26,120.0","26,500.0","25,760.0","341.31K","0.96%"
"2022- 05- 20","26,100.0","26,750.0","27,240.0","25,570.0","725.11K","-2.43%"
"2022- 05- 19","26,750.0","25,590.0","26,890.0","25,000.0","850.73K","4.57%"
"2022- 05- 18","25,580.0","28,090.0","28,260.0","25,510.0","881.23K","-8.90%"
"2022- 05- 17","28,080.0","27,550.0","28,190.0","27,000.0","785.88K","1.92%"
"2022- 05- 16","27,550.0","29,170.0","30,090.0","26,910.0","1.26M","-5.46%"
"2022- 05- 15","29,140.0","28,100.0","29,180.0","27,230.0","746.24K","3.70%"
"2022- 05- 14","28,100.0","27,470.0","28,760.0","26,210.0","1.21M","2.29%"
"2022- 05- 13","27,470.0","25,550.0","28,840.0","25,250.0","2.30M","7.51%"
"2022- 05- 12","25,550.0","28,050.0","28,750.0","22,520.0","3.15M","-8.95%"
"2022- 05- 11","28,060.0","31,700.0","32,350.0","26,890.0","3.30M","-11.48%"
"2022- 05- 10","31,700.0","31,000.0","33,640.0","29,710.0","1.84M","2.32%"
"2022- 05- 09","30,980.0","34,900.0","35,710.0","30,940.0","1.76M","-11.21%"
"2022- 05- 08","34,890.0","35,290.0","35,740.0","34,380.0","818.09K","-1.13%"
"2022- 05- 07","35,290.0","36,530.0","36,640.0","34,840.0","567.57K","-3.39%"
"2022- 05- 06","36,530.0","36,870.0","37,220.0","35,330.0","1.29M","-0.92%"
"2022- 05- 05","36,870.0","39,030.0","42,000.0","36,150.0","3.55M","-5.53%"
"2022- 05- 04","39,030.0","34,700.0","39,280.0","34,560.0","1.30M","12.51%"
"2022- 05- 03","34,690.0","35,260.0","35,890.0","34,310.0","551.75K","-1.64%"
"2022- 05- 02","35,270.0","35,570.0","36,300.0","34,150.0","740.82K","-0.87%"
"2022- 05- 01","35,580.0","34,670.0","36,040.0","33,600.0","845.76K","2.48%"
"2022- 04- 30","34,720.0","37,600.0","38,140.0","34,420.0","689.89K","-7.66%"
"2022- 04- 29","37,600.0","39,680.0","40,180.0","37,290.0","700.66K","-5.24%"
"2022- 04- 28","39,680.0","39,810.0","40,420.0","39,010.0","733.60K","-0.33%"
"2022- 04- 27","39,810.0","39,380.0","40,270.0","38,820.0","751.37K","1.07%"
"2022- 04- 26","39,390.0","42,520.0","42,660.0","39,010.0","1.17M","-7.36%"
"2022- 04- 25","42,520.0","42,390.0","43,340.0","40,000.0","1.43M","0.28%"
"2022- 04- 24","42,400.0","43,680.0","44,050.0","42,230.0","775.64K","-2.91%"
"2022- 04- 23","43,670.0","44,630.0","44,810.0","43,550.0","492.11K","-2.15%"
"2022- 04- 22","44,630.0","44,260.0","45,130.0","43,500.0","885.55K","0.84%"
"2022- 04- 21","44,260.0","45,530.0","46,660.0","43,730.0","1.30M","-2.81%"
"2022- 04- 20","45,540.0","46,880.0","47,220.0","45,050.0","1.10M","-2.86%"
"2022- 04- 19","46,880.0","46,160.0","47,160.0","45,230.0","1.02M","1.60%"
"2022- 04- 18","46,140.0","46,140.0","46,360.0","43,500.0","1.37M","-0.02%"
"2022- 04- 17","46,150.0","47,720.0","47,950.0","45,940.0","697.45K","-3.29%"
"2022- 04- 16","47,720.0","46,880.0","48,500.0","46,540.0","1.25M","1.79%"
"2022- 04- 15","46,880.0","46,610.0","47,250.0","46,210.0","909.50K","0.58%"
"2022- 04- 14","46,610.0","48,710.0","49,000.0","46,260.0","1.21M","-4.27%"
"2022- 04- 13","48,690.0","48,090.0","48,800.0","46,680.0","1.28M","1.25%"
"2022- 04- 12","48,090.0","47,020.0","49,420.0","46,060.0","2.11M","2.28%"
"2022- 04- 11","47,020.0","50,750.0","51,020.0","45,670.0","2.20M","-7.42%"
"2022- 04- 10","50,790.0","52,350.0","53,200.0","50,590.0","1.15M","-2.96%"
"2022- 04- 09","52,340.0","51,020.0","53,530.0","50,640.0","1.92M","2.57%"
"2022- 04- 08","51,030.0","53,830.0","54,760.0","50,150.0","2.65M","-5.29%"
"2022- 04- 07","53,880.0","47,460.0","55,250.0","47,160.0","5.39M","13.46%"
"2022- 04- 06","47,490.0","55,060.0","55,310.0","47,200.0","3.66M","-13.72%"
"2022- 04- 05","55,040.0","57,150.0","57,470.0","55,010.0","1.71M","-3.69%"
"2022- 04- 04","57,150.0","56,920.0","59,080.0","54,860.0","3.60M","0.47%"
"2022- 04- 03","56,880.0","55,980.0","58,460.0","54,960.0","2.52M","1.59%"
"2022- 04- 02","55,990.0","57,580.0","58,850.0","55,650.0","2.36M","-2.78%"
"2022- 04- 01","57,590.0","57,700.0","58,480.0","54,900.0","3.64M","-0.19%"
"2022- 03- 31","57,700.0","59,680.0","61,360.0","57,300.0","5.96M","-3.30%"
"2022- 03- 30","59,670.0","59,200.0","61,900.0","58,850.0","6.04M","0.76%"
"2022- 03- 29","59,220.0","57,590.0","62,930.0","57,400.0","11.28M","2.87%"
"2022- 03- 28","57,570.0","57,100.0","61,190.0","56,620.0","6.84M","0.82%"
"2022- 03- 27","57,100.0","57,120.0","58,240.0","54,110.0","4.27M","-0.04%"
"2022- 03- 26","57,120.0","58,500.0","59,200.0","56,860.0","4.12M","-2.39%"
"2022- 03- 25","58,520.0","58,250.0","60,070.0","55,960.0","9.82M","0.46%"
"2022- 03- 24","58,250.0","55,200.0","60,150.0","52,050.0","10.86M","5.60%"
"2022- 03- 23","55,160.0","56,090.0","59,720.0","52,950.0","12.57M","-1.64%"
"2022- 03- 22","56,080.0","46,950.0","57,000.0","46,700.0","12.14M","19.40%"
"2022- 03- 21","46,970.0","46,820.0","48,780.0","44,410.0","9.24M","0.36%"
"2022- 03- 20","46,800.0","41,450.0","49,650.0","40,060.0","14.96M","13.15%"
"2022- 03- 19","41,360.0","34,120.0","41,620.0","34,100.0","4.82M","21.22%"
"2022- 03- 18","34,120.0","33,220.0","34,400.0","32,700.0","525.87K","2.71%"
"2022- 03- 17","33,220.0","33,550.0","33,750.0","32,740.0","515.65K","-1.01%"
"2022- 03- 16","33,560.0","32,030.0","33,750.0","31,930.0","695.45K","4.78%"
"2022- 03- 15","32,030.0","32,150.0","32,440.0","31,500.0","299.94K","-0.37%"
"2022- 03- 14","32,150.0","31,920.0","32,620.0","31,500.0","426.50K","0.72%"
"2022- 03- 13","31,920.0","32,920.0","33,170.0","31,760.0","392.33K","-3.04%"
"2022- 03- 12","32,920.0","33,030.0","33,540.0","32,800.0","404.92K","-0.45%"
"2022- 03- 11","33,070.0","33,210.0","33,560.0","32,500.0","581.01K","-0.42%"
"2022- 03- 10","33,210.0","34,550.0","35,410.0","32,680.0","992.53K","-3.88%"
"2022- 03- 09","34,550.0","33,260.0","35,140.0","33,000.0","912.71K","3.85%"
"2022- 03- 08","33,270.0","32,600.0","33,520.0","32,400.0","546.35K","2.12%"
"2022- 03- 07","32,580.0","33,090.0","33,960.0","31,640.0","761.46K","-1.54%"
"2022- 03- 06","33,090.0","34,350.0","34,700.0","32,960.0","570.52K","-3.58%"
"2022- 03- 05","34,320.0","34,240.0","34,670.0","33,120.0","598.66K","0.18%"
"2022- 03- 04","34,260.0","36,950.0","37,880.0","33,660.0","1.31M","-7.28%"
"2022- 03- 03","36,950.0","35,940.0","38,420.0","35,360.0","2.00M","2.81%"
"2022- 03- 02","35,940.0","36,750.0","36,950.0","35,560.0","810.11K","-2.23%"
"2022- 03- 01","36,760.0","36,940.0","38,060.0","35,860.0","1.66M","-0.11%"
"2022- 02- 28","36,800.0","33,640.0","37,100.0","33,100.0","1.07M","9.39%"
"2022- 02- 27","33,640.0","35,320.0","35,650.0","33,150.0","904.99K","-4.76%"
"2022- 02- 26","35,320.0","34,000.0","36,040.0","33,920.0","1.15M","3.82%"
"2022- 02- 25","34,020.0","32,490.0","34,560.0","31,750.0","1.07M","4.74%"
"2022- 02- 24","32,480.0","32,490.0","33,310.0","29,240.0","1.79M","-0.03%"
"2022- 02- 23","32,490.0","32,430.0","34,300.0","32,030.0","975.32K","0.19%"
"2022- 02- 22","32,430.0","30,680.0","33,020.0","30,110.0","1.26M","5.70%"
"2022- 02- 21","30,680.0","33,470.0","34,720.0","30,450.0","1.15M","-8.34%"
"2022- 02- 20","33,470.0","35,080.0","35,160.0","33,030.0","660.33K","-4.59%"
"2022- 02- 19","35,080.0","35,500.0","35,770.0","33,730.0","708.40K","-1.18%"
"2022- 02- 18","35,500.0","35,830.0","37,120.0","34,680.0","976.11K","-1.00%"
"2022- 02- 17","35,860.0","39,230.0","39,610.0","35,470.0","1.41M","-8.45%"
"2022- 02- 16","39,170.0","40,450.0","40,470.0","38,410.0","1.26M","-3.16%"
"2022- 02- 15","40,450.0","38,260.0","40,680.0","37,780.0","2.01M","5.72%"
"2022- 02- 14","38,260.0","39,670.0","40,740.0","37,170.0","2.65M","-3.55%"
"2022- 02- 13","39,670.0","38,750.0","41,540.0","38,500.0","3.38M","2.35%"
"2022- 02- 12","38,760.0","40,020.0","40,850.0","37,910.0","3.20M","-3.15%"
"2022- 02- 11","40,020.0","41,940.0","45,600.0","38,840.0","6.00M","-4.62%"
"2022- 02- 10","41,960.0","40,820.0","44,650.0","40,540.0","5.45M","2.79%"
"2022- 02- 09","40,820.0","39,100.0","42,010.0","38,080.0","3.28M","4.40%"
"2022- 02- 08","39,100.0","39,870.0","40,420.0","36,890.0","1.95M","-1.93%"
"2022- 02- 07","39,870.0","36,530.0","40,590.0","35,950.0","3.75M","9.20%"
"2022- 02- 06","36,510.0","36,190.0","37,010.0","35,350.0","1.10M","0.88%"
"2022- 02- 05","36,190.0","36,230.0","36,680.0","35,350.0","1.64M","0.03%"
"2022- 02- 04","36,180.0","34,210.0","36,330.0","33,630.0","1.39M","5.79%"
"2022- 02- 03","34,200.0","32,420.0","34,550.0","31,750.0","971.62K","5.52%"
"2022- 02- 02","32,410.0","33,060.0","35,480.0","32,300.0","2.75M","-1.94%"
"2022- 02- 01","33,050.0","31,560.0","33,230.0","31,320.0","705.63K","4.72%"
